label,t,r,accepted_rows,scoreable_rows_in_local_snapshot,representative_sha256,submission_id,polynomial_index
24T8353,8353,12,3,3,f40907fa4857639dd6655e04203a06f09a6088907f61ada7daadc6d76c11fea1,sub_cb13e3010c8143c891e511cceea824c7,22
24T8354,8354,4,6,2,f5b01f6430574737e6e941617c0b6b2a82da3403dc334b038e5ed300b01db381,sub_91b1902709d9431eb73fa51ef409a622,0
24T8354,8354,12,7,5,16cf093deb1783d38dbe64d6b238c6d01da77bcc668fc2cf4b71d6811a16a868,sub_cb13e3010c8143c891e511cceea824c7,23
24T8356,8356,0,1,1,06526b78ce617ef9fca5b05edd14097742fa0785772d44bd00e1d8f657413454,sub_84f2683ad7ce4f8fae8234db68da2646,86
24T8356,8356,4,6,5,55e3c99519bac950a74e384f3ac9d4e8b4951cd3949ce4cc89a645b6af5cbdaf,sub_7662b1608925430b82fab621afb95b0d,600
24T8356,8356,8,2,1,5514a32d20e0ef956cf6cb60965ff7305009d7b5a8f9f9c2f81c6aae365fa191,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,215
24T8356,8356,12,32,31,0ca4f4afa306f6b6aaa6add5ac7d3b7cc1661ba386c4a90c6faf7db88d8399a0,sub_983da7d5c94a43e4a0423bec8b588a93,80
24T8356,8356,16,1,1,fbcf358937bcefa2bd5bdef782e807f9ac6101e25b96898b24215c26556175f5,sub_dd6e072473454d389b0ed64f68cb3550,24
24T8357,8357,4,3,0,e12f5c9913f5c186f93fbe7ccae08a79bd0826a5cc8aa024c6f94fb75e13675d,sub_7fa9980a4e6d40f5b4bf22c57592a345,300
24T8361,8361,0,4,0,c2d547ad36c3b2754c8291b503cf2d6f9a2b326602e8ea1e431719bea64866ac,sub_487a37e3de914560856edf9837662152,36
24T8361,8361,8,6,6,6235183eee3009a0f6280529221e217fed756da0eed8b39627d5597503f412fb,sub_baaabe99cc4b4071bf54e64c60c22eaa,978
24T8362,8362,0,4,0,9362d24f47a05963dd02530056292c55e15114d86f8e1bc9cefefdd1d3ec8e8b,sub_ac8537cab7bf48889d0f110275cfb9d4,870
24T8362,8362,4,1,0,9fa1a5ca7d369ee200fddcb1029affaee73342d3ca2aa35d6e0fb53b8f4e0b97,sub_ac8537cab7bf48889d0f110275cfb9d4,877
24T8362,8362,8,3,0,854ea97df0cb4b7ab806cdeeafc783353468cbf9da42188b7aef1e755ebbb78b,sub_ac8537cab7bf48889d0f110275cfb9d4,878
24T8362,8362,16,2,0,2bff2656426dba01c3e1005945a7757c02cda1f8a283d7b12b3197a38ded28c7,sub_ac8537cab7bf48889d0f110275cfb9d4,882
24T8367,8367,0,5,0,8535c59dbd67e73c624cee010880702cdcd49e70d466a97f58d344b1a362b03a,sub_7fa9980a4e6d40f5b4bf22c57592a345,683
24T8367,8367,4,4,0,fd281a2a19035b7fe7ad297fdf52ecbde8426cccd181ff6a359b3aaf3e04fbce,sub_7fa9980a4e6d40f5b4bf22c57592a345,687
24T8367,8367,8,43,43,373b20920857b4c9b940779b12abf1908ab0c5d830ca50a59ca33d9b285fbe2c,sub_baaabe99cc4b4071bf54e64c60c22eaa,602
24T8367,8367,12,23,21,612a188278e2864b7d15a68718cca740b06e871616da487ecc7be43890683819,sub_6fff1717fc6649da82e0dd049b1e431d,74
24T8374,8374,0,1,1,8f442b10762f835a53bffc05c9a4f807fb29923f77f51aa3b7da06b177a6917a,sub_03783cf3e4eb4338921bcc68f017b79a,520
24T8374,8374,4,2,0,c52cccfa56ff51f3365bf228e3beb2d3346edc61dd60d415859495b6b965e3b8,sub_99d6e09c31b54ca5a07fae6e99ccf02e,97
24T8374,8374,8,1,1,67bcb2d97b0d83a5a1b1b7feefc82fb8939783c2abc68c7a3ef1ef40617a7130,sub_4e30739aed094a2fa5c0069a28916a10,224
24T8374,8374,16,1,1,48c84b8facf2150edc606d938e50e7587525f49a1762aaa25a85fa1a550a7b2f,sub_dd6e072473454d389b0ed64f68cb3550,22
24T8382,8382,0,3,0,d31cc61ed1777d2bf299b37173cddd67c8fd022995c4e3a22a774dc9b56e367a,sub_7fa9980a4e6d40f5b4bf22c57592a345,301
24T8382,8382,12,3,3,cd5b38cb77ad38a62577376ef2dbfb77a90e6fd92d404d69d82fa537489ec99d,sub_2020356fde1b4181a6431c34f598c768,695
24T8383,8383,0,3,0,0b68709f5564da3c513aff351ee51a829f20d894c9a5468ff1b03c6e2d0484aa,sub_7fa9980a4e6d40f5b4bf22c57592a345,24
24T8383,8383,4,3,0,1d30818647294d82af90a990d0fa01cb0898a323877a64f9467a1d04c710336f,sub_7fa9980a4e6d40f5b4bf22c57592a345,23
24T8383,8383,12,8,8,d95e0eccccdbae7660c70cac1caf0c3a9c5c09bca37760a46d2e7a37b3ec57bf,sub_209f871615914c1184789b2b4ace22e9,335
24T8390,8390,0,4,1,5201ea20cae428c52d819eb5304485851326af6348179ae7788a62084bdedf9b,sub_84f2683ad7ce4f8fae8234db68da2646,87
24T8390,8390,4,6,3,ae4bce242f427134aa14d0bdb710a4e4ed3229fba1fd1527cfa875eb73ddd040,sub_84f2683ad7ce4f8fae8234db68da2646,88
24T8390,8390,8,2,0,27524e53a1761ed1e66529914aacf18b09d7af2e180c7b5bc98062f2fed1d943,sub_73d7b4b22d35447daa032cf6a3c7dc1c,53
24T8390,8390,12,12,10,88d01864c12b7e7aee8f5e5417168150e79ffff269d55868f32e617fcddbfce5,sub_e7403e62ecc24a44868be58d47603312,66
24T8393,8393,4,2,1,8de4e8f8ae026aa2563b3eea170062de5fe1cc409b9b585932dc6fbc27179566,sub_827910290add4c30bc3dc217a756f698,101
24T8393,8393,8,2,1,704635b1a12da048fcca22946872f286601b5c7a205e97efb54b9e4a9b6cdee7,sub_358cebd88e3249a0868ca2ab8110efe9,28
24T8394,8394,0,3,2,9c40e832ff1758422388e0ceab69c156573693956a2408b744851ee6d224bf30,sub_3de562efdd2e42d79ea4237ddc3e78d0,728
24T8394,8394,4,2,0,7717f766cb2f051e45e3c4e28411d0c07e65f4886c6e5b7806bf3e872385200c,sub_7f2cd435a53648b8af66ae91ba7b669c,682
24T8394,8394,8,1,0,4c54e49076e54c031eb1af5370c62261e9b1f1f039fd1f42929224a4aa18a748,sub_7f2cd435a53648b8af66ae91ba7b669c,684
24T8394,8394,12,1,0,1cdb54166429367393db17c07b5c5f56b3edbc6172df591387a48ef6ecd08716,sub_7f2cd435a53648b8af66ae91ba7b669c,680
24T8394,8394,16,2,1,1d3f6bde39b8e8816ef5ef8cfe89077df24450a106843a16e0756b9cecfcd7d5,sub_0ff13cf70e5744fdb97ea5ead0d2c2c7,63
24T8395,8395,4,1,0,65e25e122d87f60de562eeed4f93c1c46dfb3a7e0e380f6ec53aa244e56b2871,sub_7fa9980a4e6d40f5b4bf22c57592a345,946
24T8396,8396,0,2,0,995e460b72e8741ac0f38be3e53d0fbaae8ae3d3d11066fcb7c6d1316b9e2303,sub_742df67dd709468a8e909afb00d20309,999
24T8396,8396,4,2,0,5dcc227606aaebc69f2dd38f32a1f33606bd5fefe532453d077e1008f38b4b85,sub_d928b7db069742078e0459a27cd7b215,2
24T8396,8396,8,3,0,42ba24751f3edf1e550102e210aa1d3b5fe26964a1808386e4800500ee7ea426,sub_d928b7db069742078e0459a27cd7b215,3
24T8396,8396,12,2,0,a3073d78163e3fb9c3f2192159ed038ba80890130318fe127dddbe3a62601192,sub_d928b7db069742078e0459a27cd7b215,0
24T8396,8396,24,3,0,dbe95432220af27a271f01b9a43396db865047112a76331beb196299924175f4,sub_d928b7db069742078e0459a27cd7b215,9
24T8399,8399,0,1,1,8d1c3fc284ffcebdec943dbfb8e848b0691831b3ca05bd27a7b9e8c274cbb4ed,sub_84f2683ad7ce4f8fae8234db68da2646,89
24T8405,8405,0,2,1,4b913f62a80a500fb3dd2c8b0aaec64d608076b2eb41da1ceec18077fa5d836a,sub_0ff13cf70e5744fdb97ea5ead0d2c2c7,166
24T8405,8405,4,2,1,0787ae4ce412c2552796a57fb644f66ee985e5e2919fba475aafbabf68d07e27,sub_5367012c47ca415aa739a1a5076bd721,10
24T8405,8405,8,2,1,25d19a2fa64c2f82dad76056cfc2024e642bff21d53210974add299f6cf679fa,sub_fe8167f3b3c74972b28ccce2e3ea9023,780
24T8405,8405,16,2,1,1bffe71f23fbbe585524f65bf72b4a3e2e46134e27e6fe1e6e4a9e521d3104c8,sub_74e614f1f7184b95ba5eddd62126deca,7
24T8405,8405,24,2,1,7db9edc6c4cd16b71ed1a5b9765880111df0af275d22ebff5c0e3342aff0358b,sub_1213c1900ff8438eacda01ee9b9cb990,9
24T8406,8406,0,2,1,6f7f9084eef4f86e18ea0e88dda1ddf9883cd2d5456653b91ec91501f987bfd3,sub_d1c2a2729865482a9595e052e6144590,376
24T8406,8406,4,5,5,963d98106a6ca201e8d99afcc1b557457e14561b22a6dd35c006486d81103589,sub_5367012c47ca415aa739a1a5076bd721,11
24T8412,8412,0,1,1,ab7ba51b421d462734f6fc769321edad2aea37aee2ca8ac7d7df664f62e1be93,sub_84f2683ad7ce4f8fae8234db68da2646,90
24T8412,8412,12,5,5,cea18b836f1c33f502fc12c09dc279826fa27c9937d45e4abdec99485d23efea,sub_b483a6015e5544568bccbe5e792d939d,489
24T8413,8413,4,1,1,f2f68847666102f06d2129b5d76ded5e8a0c16b0fafc50dde6f3aa461f53ea29,sub_67b0bc9fb67f4880958daac16a4bf9d3,324
24T8414,8414,4,11,10,ec349336bd2939ceeead25d1f552be3385ffa92a04435de8600c0cb1b77f3236,sub_c198ce193063499480fcefc54142ca1a,447
24T8417,8417,4,2,0,64a2cb3b901d795a83230a677dd4a01462df6f90b9459879a9e0046ea7aba0ac,sub_3263aa0053ff430d8878706b49804898,82
24T8431,8431,0,1,0,48db83c53942b451405ea6e0c115fe449af3d7ea3377a3003e908599e5d41fc5,sub_758e570c9954491799b5f66c48d9a129,813
24T8436,8436,0,3,2,f1375c1f6016d26518b3c45bc29ed8be3dd2ba662642ab224d02a6381147abf6,sub_fa00e08cdd06472caf80b9b6e5d26336,302
24T8436,8436,4,1,0,65338bda4863a5fb2b5ae84d647eccbe00e64889d026fc0d87b309a0c80f0678,sub_ac8537cab7bf48889d0f110275cfb9d4,924
24T8436,8436,8,4,1,511479bf6a704ea2981d45fe1abfa612b4a8906b944f16ae9b84fac13a953e53,sub_6417a268e2a348ecb0fd28d483f7e82e,2
24T8440,8440,0,1,0,6108ac2c4c303fd92dde6e0ed751ff8f731283209bb7cd62e012f2f0cc06c992,sub_7fa9980a4e6d40f5b4bf22c57592a345,148
24T8440,8440,8,6,3,5c0c7e1a309c521ac5b96a5eedb9a67af9f1e15cb8a7d44fab26b43ce8db6624,sub_6f89c1528dc94f15841855619328bba6,20
24T8444,8444,4,4,3,6072dd67dd2e6648afc0ee43dc5c629258c65c7664138b714dd7a8a279d8013c,sub_03783cf3e4eb4338921bcc68f017b79a,307
24T8444,8444,12,2,2,9d0eacc32e202d8c3a6b9b4b80a0741aa8e9af9c21ec804684e6e6f7a62a27b3,sub_2fe8e857d8fa4920ad52292814c7bcd1,266
24T8465,8465,0,1,1,c2aaed51ba3a851039af4305bf20e8a50fd3ebf4e58ec34dbcdd5eeb4a9dacc4,sub_84f2683ad7ce4f8fae8234db68da2646,91
24T8465,8465,16,1,1,5f680b9625e445d06a220f5b3d60af1bb621eb9a31a4b1690bddf1775e50e9b7,sub_03783cf3e4eb4338921bcc68f017b79a,739
24T8466,8466,0,1,0,71f1fc46173475f9913b535a7177a6d7ddbe2e9304c9544a0125f88a140a52bc,sub_7f2cd435a53648b8af66ae91ba7b669c,686
24T8467,8467,6,1,0,eebfe2ba0772f516e6e5974b09ec147eaf8a49c22d82ab77642815a3a0f62576,sub_3892ef9d603e48b185d7c4ea4e512673,464
24T8475,8475,0,6,5,88c433ba5ea42b0ab9502f97869087ad5a7bc38e506d08d880cf5eb630cd127c,sub_9f3534b453e641faba6de187b1b66996,536
24T8475,8475,8,2,1,babad91edc7e5714890b34de06074db2d29cf4a197d9790002f230d010b64b8a,sub_00bdbba7f8ce4d4e8bf8f576e2d41feb,393
24T8475,8475,16,2,1,5e0c0599962c3b4f35f3cbb9ac0d431a35dd504bc2f94e2a6ca2cddb18e39c52,sub_b483a6015e5544568bccbe5e792d939d,596
24T8475,8475,24,3,2,a484d7ed9d405192809c53d446e811393f276525613a04105abc59482224c249,sub_9f3534b453e641faba6de187b1b66996,616
24T8476,8476,0,1,1,9a53e317bec1c855f83879d5292be748226e0d7a1d4a56cd8e415bb7f19b8f56,sub_84f2683ad7ce4f8fae8234db68da2646,92
24T8476,8476,24,1,1,e4edcedffdde6d1f64d06ab7f3f101a200bf10fad6ec9068bd3a7ce97f2d5e60,sub_84f2683ad7ce4f8fae8234db68da2646,93
24T8477,8477,0,2,0,5f145b6d42f3061e982e52f9d43d57094bedabe6b5b87b9d8c664cd69d8782ac,sub_e8ac743b65b54b8db57e266c6b07a454,46
24T8479,8479,0,14,14,ce7135cab4848dc54fe0e2610b68484dfb0182fc011ac67bea11fecabd592154,sub_0262643e31cd495daee5840efe7ddd19,460
24T8479,8479,8,1,1,bb6a5f0da04d4f14532fb781d8c7d9ef33a34b713fdb407493c6fc22bd8401f2,sub_e3e1900593474d66a95c7aaa9dc7015e,12
24T8479,8479,16,1,1,f2484f23489549965a4795507437bbbe31434f500eca98f1d6c558d4f7b86ed6,sub_a4662086f1e64483966cf71b67498426,0
24T8480,8480,0,1,1,dd400ff87f5b98e0a67e12f6e60afd911e9fb1f59b31635423e109bab38c93ed,sub_0ff13cf70e5744fdb97ea5ead0d2c2c7,64
24T8480,8480,4,1,1,72725e0ad601396736c47e98e3bc0a7c6daa344696ac9ea339ab02958f0f594e,sub_3c51f3524ab249e098b5d7d212c29a89,320
24T8480,8480,8,3,3,7c97a6bd09e6aa64f7a42ba5def9f697b30ea5920acbd76b49b01b10a0a79947,sub_b90963f7998641b3a47ea6d7cf245cca,397
24T8480,8480,16,1,1,d86813d7175fe2a546b48420c4cafcf33cffa81572e185665bc0bab6faaec56d,sub_ba5f74313bd34d24aae260cd058fd696,3
24T8480,8480,24,1,1,1ab9285bdb1ebd25f896667607aec67637e20258267a977563e29b34bb8c7888,sub_5367012c47ca415aa739a1a5076bd721,12
24T8482,8482,4,2,1,43a0e8c705ff68a73bec467c7263157f2ec273aab8f9344e0dbbb63fd95651cc,sub_0262643e31cd495daee5840efe7ddd19,715
24T8482,8482,8,2,2,c3fb8d8934056a67ba788da039ffbd892e483f3876ff5f858e1b85212d80c64b,sub_5367012c47ca415aa739a1a5076bd721,13
24T8491,8491,0,1,0,3e3a2c6d3a8e0c5cf6630cd0ebfaf7d080825ac9f5e8871936cd8563c5a5bad4,sub_82583dc1e7c845a5a0bc902540caddd7,521
24T8491,8491,8,16,2,292bc18e6ac9a2219d33eb3af06d9d57ad31a907fd4fd3ccaad44f59f9726432,sub_11ce4d86c8774b10a731611d6124b434,648
24T8491,8491,16,11,1,7d833db49564ade5d33f90a6cf404a5d5855a641082fffcf5419b97e5e4a7cce,sub_98e0ede8744a4dccabdb2ac557a2f24e,585
24T8492,8492,0,4,1,94f3bee30bd4b35e691bc062375dbf2d3b9ed57fb72a81f67d90e63008e644b4,sub_84f2683ad7ce4f8fae8234db68da2646,94
24T8492,8492,8,2,0,09a568836ab50b1a3c912a353eef8c8dd17b28232ce8237a704a9aadfcf8659c,sub_ac8537cab7bf48889d0f110275cfb9d4,806
24T8493,8493,4,1,0,e91eaad7e412ca2dcc02372499c29f8a848fc271a2bdb77737782ceac33b51f3,sub_7fa9980a4e6d40f5b4bf22c57592a345,948
24T8493,8493,8,2,1,2e1a338685933d9eb77f19343da390fff18c4185de7c6ba0ea69bc3f4fbd8f83,sub_a928cd8326634be48a7f7ec50066a533,648
24T8494,8494,8,21,12,b2ac9d144142fddc94cf0597d8b582b439e22d50d7aa7fb32722296439ef64a3,sub_51b08a8c5b7144a2805831b15f67d5fa,754
24T8494,8494,16,19,9,d053f86430949747063ac3aafcb113d6933fe7477de0153d499b67bf9cf78493,sub_51b08a8c5b7144a2805831b15f67d5fa,793
24T8496,8496,0,1,1,2525003d3b6770a9c9bf219173345a7d9e7a364fca3aca7f6ba8b6a4e29fd11f,sub_992329f8c6c44268856d341830c5d7fd,23
24T8500,8500,0,1,0,8dab42453a5478286e89cad7faa8f512a3c5829999fa8b7d0a90c1525f6af237,sub_e8ac743b65b54b8db57e266c6b07a454,6
24T8502,8502,0,1,1,485cc1832a502eb02f40782e7ceee364af691be569b76cf94a01c2f7164a93b9,sub_1a4d9cdf8d3b4545aba39a728ac261df,1
24T8502,8502,8,1,1,e5492f84b4aca86cb1aeaa6ee4cd0877e1b67fc6018c63a1cadb53ae37a98920,sub_591a90957cda4d038d9b7f70a32f2785,135
24T8505,8505,0,6,0,3fd6521803e3c875e333db0931585f1c99af9451c83dad20fea7065246d9dc07,sub_7f2cd435a53648b8af66ae91ba7b669c,701
24T8505,8505,4,2,0,9d569d0c91a97689a3970f9f68d3634fc39fe03ac85eb4f09567147a09633e51,sub_7f2cd435a53648b8af66ae91ba7b669c,705
24T8505,8505,8,6,0,6c831d875179a9fe133d4198d3a3b59bebf8c348d2ed71e7bcd6ac8af7303199,sub_7f2cd435a53648b8af66ae91ba7b669c,708
24T8505,8505,12,2,0,d587f9b9e46d089073ac7d7655b52ca0f5dfdd751286eef9bca3fc57806639ab,sub_7f2cd435a53648b8af66ae91ba7b669c,718
24T8505,8505,16,2,0,266b09e86e14d9a19f91cb0a2fbd5807ec1937ec01d0171e4dccbffbea497cd3,sub_7f2cd435a53648b8af66ae91ba7b669c,719
24T8505,8505,24,2,2,22c5b4b87974ba7088f44d5eac468d0c72341f39f4bbbd48233f8c94184063ec,sub_aaae91db9d2940db96e43ef5bcd5e3c7,16
24T8509,8509,4,11,10,4145e1a50b27db3531093a0ade3c2202a49e56a6f9da4097ff52764036313be0,sub_7681435bc7fc4deda57183e4aaf9808e,665
24T8512,8512,0,1,1,261f3e2506666b11bf981e3ff7c012e256434cff0217720c42a9f09b0a90ffe3,sub_5367012c47ca415aa739a1a5076bd721,14
24T8512,8512,4,2,1,f14643021bf9b964080136b42afe7a4346d7f2cdf4179ad682d46dd79e41b04d,sub_00280253f6834ffea313581a90bafeba,895
24T8514,8514,4,1,0,14f3eea705998e3ef1e3ab85c038eeed847434bd05f36880a8182f4db11119f8,sub_487a37e3de914560856edf9837662152,45
24T8515,8515,4,1,1,8d3eb51f3751c2e76165010a4f2f52992b17bdf6216b5c612cf476dc38836de4,sub_68418612290d4504b2d2a81c21ce97d3,991
24T8524,8524,0,3,0,f9e3ef1be9861baa8f852c6e2ad65d246fbf41d559438ec027e708b0e9a3d7a5,sub_ac8537cab7bf48889d0f110275cfb9d4,911
24T8524,8524,8,44,41,170389c74fe66e697f3399b6be9432db95f24f280ded48936436bae5854fb7cd,sub_7662b1608925430b82fab621afb95b0d,78
24T8525,8525,0,4,1,6a6dddcc667f729ad5f2c1b997b73ab805eb6d69f4919300f381474c7c260a96,sub_18ebcdf912d043629d4f52460722b439,6
24T8525,8525,8,4,1,9707eb9ea2a3dc0d59025482fcae7344930b54c2b610a9ae6d7d389121c2d73f,sub_e7403e62ecc24a44868be58d47603312,68
24T8525,8525,16,2,2,87b7e21be93e853971f69d3f402fd7c539c9c1b731b98ee0913a17913f6f6b6b,sub_e7403e62ecc24a44868be58d47603312,69
24T8530,8530,8,3,0,c4a1b7f0dce06ddd9e073e01bb4b2ddc9984d9aedd5519502678b00af19cf7c9,sub_7fa9980a4e6d40f5b4bf22c57592a345,22
24T8531,8531,8,3,0,9f4fad1cc61fe4af71b4512d78a5d4f4db941e1ece7f2756d1b35626302371bd,sub_7fa9980a4e6d40f5b4bf22c57592a345,299
24T8535,8535,0,11,6,4a12d38c8049026c37914d68559beffc5f87b20c5016db670d5ecd6f13e5921c,sub_9a4fa0ffea6e4568bcb57f90f289adda,3
24T8555,8555,0,4,0,5883f5eb58637e6207aa1034189ccb47e5860ceab613ee1df4a701cb9809b77b,sub_1f3c9293b24347b59d0a4ded7cf4f618,89
24T8555,8555,8,2,0,237b20a53c18574846fb963dd0ba1eea56e39892da5473487fc11301a0ec3878,sub_1f3c9293b24347b59d0a4ded7cf4f618,68
24T8563,8563,0,1,1,928561d43bce30146a0faf4e7536f897522a91077983608031bfc34c9290b956,sub_03783cf3e4eb4338921bcc68f017b79a,524
24T8563,8563,4,1,0,29590456e3cd37e481f935602b95af15bb902b4da9aaba179b274e4f82f06283,sub_99d6e09c31b54ca5a07fae6e99ccf02e,96
24T8563,8563,8,3,3,1cabef4113ad06a577e826161fda35b02ef577905239e65bafe810b970678f0a,sub_03783cf3e4eb4338921bcc68f017b79a,697
24T8566,8566,0,4,4,ae3e451ea4ae3ab3d6fc4576e10a8029ac7dd2f0b626eeb3902849e1ba3ad71c,sub_9873b74abddc4302afe334c6499267ec,641
24T8566,8566,4,2,0,8fcdac12134c62979f1b1c1a8657604908be0b0ad1416c1c943d4fbdd78f23af,sub_99d6e09c31b54ca5a07fae6e99ccf02e,88
24T8566,8566,8,6,6,9c5546535a2736edba1e4ae931091d3d56f0b2ed1294259ba6faf232da114b8c,sub_a2f778c3c6d6414d9005bd57497b8da2,9
24T8566,8566,12,2,0,9578764ffc2469e74e8732325b5e95f6fdbb0fe1693c15a33db722e0310095f7,sub_99d6e09c31b54ca5a07fae6e99ccf02e,91
24T8566,8566,16,2,2,33761dfb9999ca73426e9dcf7e14ac3003f9c25ba343708f83b8a3895eeaf80b,sub_7662b1608925430b82fab621afb95b0d,73
24T8567,8567,4,5,0,0f66a1535aef75a84bb49458e5631ea67393d809a8a638b5154316655af1f7b4,sub_487a37e3de914560856edf9837662152,60
24T8578,8578,2,1,1,8073e756a41aa612d5afe8038ccc88ea77d6162836473767103537a91ae9d54a,sub_5697981fcd294279ad688dd53418f3a2,167
24T8579,8579,2,1,1,6b4ffb9cabd79c286480534dfe67c072452800879a83852f722b41d576c12838,sub_ab12266040e5432583843325283fed82,242
24T8587,8587,0,2,1,7f46445e6ebf32fbe7892fad8df1cf13c17ed977ae24d8b8384d0feef70a2534,sub_d6c77fa357e8419d8ca285164d860dce,877
24T8600,8600,0,1,1,d43510168e00b3f23d24971df1a69d0b8e692f51b98bd617d194239aca3a9bc4,sub_03783cf3e4eb4338921bcc68f017b79a,213
24T8600,8600,16,3,2,b9bab7eb0c6835216454d1147c583d64091179c257fdb1ce11da8cd15c145467,sub_7662b1608925430b82fab621afb95b0d,916
24T8633,8633,0,3,0,fdbea8c58a224e0d6b90de65728feb79e1cebe9ed9ef2597a90cfae7e6baf372,sub_d928b7db069742078e0459a27cd7b215,69
24T8633,8633,8,3,1,dc78cc9db5a60b58e40ce78a43bc406fee16e11da1e1f05124eebb03012376ba,sub_00bdbba7f8ce4d4e8bf8f576e2d41feb,493
24T8633,8633,16,2,1,3aea93acc4068bebb26216c92c95a39d45f4954d0662a4dca90a3c40b3434b1e,sub_b483a6015e5544568bccbe5e792d939d,693
24T8643,8643,0,1,0,e0fe472da3ddb544718b1e1ace0570b7d723bc0f3c4b924644a108922f084b03,sub_b4df20cf9f4e49fdb110d6addec80100,49
24T8643,8643,8,1,0,617aeffe27c7033626f3bd630bb9d908948a412d8a3c98d32c7cca11f369999c,sub_0bb26e07bfff44b0b8181063683a40f2,132
24T8646,8646,0,2,0,4b9281698e4722c789b2e1866f5ee5c6e223a5fa5fb6aba6201cda3e723c121a,sub_7fa9980a4e6d40f5b4bf22c57592a345,102
24T8646,8646,8,4,0,e61f0e9b4f49c128f68115e9c78b58c28a2a43c7efb06f5f09fdb1592889b211,sub_487a37e3de914560856edf9837662152,49
24T8647,8647,0,2,0,60cd6c719b9f317ce464bdd924f1caa88f7c6b4410a1ee5afd043b14c998164f,sub_ac8537cab7bf48889d0f110275cfb9d4,918
24T8647,8647,8,3,2,2643bdf3381b2d42f1c92eb77efc423b38d1f2a67b38402ad7b2afa6c8b6d554,sub_03783cf3e4eb4338921bcc68f017b79a,382
24T8648,8648,0,4,0,1f3070e4b66d5d8bdf1e8c1cefda642c07439d50cd78241b607bd07e45874ce7,sub_7fa9980a4e6d40f5b4bf22c57592a345,446
24T8648,8648,8,4,0,e81ea70ec6c3a12600565ead231acb9cd16c9396c048344e06c16cc803051e51,sub_0bb26e07bfff44b0b8181063683a40f2,135
24T8654,8654,0,17,0,f988601e0ba42039091b331d0d748762b7ffe9165bdd8eb4c5caa3b6e669b45d,sub_2e28535359f34f0ca02dc7dc6a1cb5be,64
24T8654,8654,8,9,0,db3dba30135a8ccbe7021f2d9b564ad81fbe7099fb43575caaaae7e9b82c98fd,sub_2e28535359f34f0ca02dc7dc6a1cb5be,75
24T8654,8654,16,6,0,54b9ccece34f95fed38e7bd3f3f62293c934eea068369e1d768fb74c2c3878cd,sub_2e28535359f34f0ca02dc7dc6a1cb5be,88
24T8655,8655,0,1,0,0cb56f87fb84cba8a31cdca69a835d2ef1f431ebb064af6c41bf852fc0b134f4,sub_7fa9980a4e6d40f5b4bf22c57592a345,615
24T8659,8659,0,28,0,6719395ebfea2c87fc14ace7be95aa95740ddd3d4b529a6fbdf2f797c7acf7d9,sub_b4df20cf9f4e49fdb110d6addec80100,1
24T8659,8659,8,12,0,0eeef975d859aed8bd2845a9d519c3a6322c35e530a7fa0acd2eeae7e1e374f5,sub_b4df20cf9f4e49fdb110d6addec80100,266
24T8662,8662,4,1,0,947bd443cc45c6fd4787453558eac20930ed0af6456fc51d5d40eb290e995a40,sub_fc4fdc82037242759a199299ce26d55b,444
24T8672,8672,0,6,6,63bf1b5e29d422da9df531dfc1774ecb57a536ab7169ec42b5dd1dfc7c657d7f,sub_9873b74abddc4302afe334c6499267ec,53
24T8672,8672,4,1,1,6f7df03712944c46c9e0fe00a526d70f2fef70b93278993a0a13da37a3229a93,sub_03783cf3e4eb4338921bcc68f017b79a,590
24T8672,8672,8,8,8,053dea58d966f80b53300009cc5d97f5f3e3aeb30b019fb5e192df9d050c7b4e,sub_9873b74abddc4302afe334c6499267ec,69
24T8672,8672,12,2,2,3d56aacc304ab96475c6dfdaf0cf9e1400b20cba85e24db30b422efa870619e8,sub_9873b74abddc4302afe334c6499267ec,11
24T8672,8672,16,4,4,a117f11ce2f9e8fea5ce162d62641920175442811b4273e070689018c002cd7b,sub_9873b74abddc4302afe334c6499267ec,198
24T8682,8682,8,2,1,f18fd1e2b731bf89201f41e4180be38d2e88ba681609f226f1362b19e92e453d,sub_cffac02432814faa8190dae8cee0fa02,40
24T8682,8682,16,2,1,84c44ff2897ba2f6c80a1f7e6bd4f23d6b4c1e3d6903deef7eefabb9d0e5c1b4,sub_b6a0914a23c44e2f8f992a4d9aa09bb8,454
24T8685,8685,8,2,1,55b6519b2348442750453aa97d288de1cfc9d0fce84c547beed428c3803caaa9,sub_8cbc190dc26142c8b7a2e3548e23a4cb,700
24T8685,8685,16,9,1,d81e887f9bab25912cf25fdfa1995d756db9935bb6dfc6f2e739c326f37178ad,sub_b6a0914a23c44e2f8f992a4d9aa09bb8,477
24T8689,8689,0,13,0,718a8d4bfca274b3577ddf798c79969a89b8196af3f1a11aa3efbb823e22393b,sub_2e28535359f34f0ca02dc7dc6a1cb5be,65
24T8689,8689,8,9,0,9973eb4fde405852a1bd428a8381ce02a23ef0bce7528894f56f0c097ba50e7d,sub_2e28535359f34f0ca02dc7dc6a1cb5be,78
24T8689,8689,16,4,0,a49984731441a95a0ba30ebffb13d83533fd3dc9ae9aa22e97a6d83574c28a39,sub_2e28535359f34f0ca02dc7dc6a1cb5be,101
24T8702,8702,0,2,0,70a3620ade3b94dc8cc86b95bdb4578ed7fbcb1b761a30f5bba4d11163d45830,sub_7fa9980a4e6d40f5b4bf22c57592a345,103
